"","age","job","marital","education","default","balance","housing","loan","contact","day","month","duration","campaign","pdays","previous","poutcome","y"
"1065",0.5,0.636363636363636,0,0.333333333333333,0,0.0323217138024993,1,0,1,0.9,0.727272727272727,0.0691823899371069,0,0,0,1,"no"
"1066",0.161764705882353,0.909090909090909,0.5,0.666666666666667,0,0.0444692017556811,1,0,0,0.566666666666667,0.818181818181818,0.248924197285667,0,0,0,1,"no"
"1067",0.279411764705882,0.818181818181818,0.5,0.333333333333333,0,0.0544019543361834,0,0,0,0.2,0.0909090909090909,0.0844091360476663,0.0408163265306122,0,0,1,"no"
"1072",0.279411764705882,0.0909090909090909,0.5,0.333333333333333,0,0.0444692017556811,1,0,0,0.4,0.727272727272727,0.0175438596491228,0.0816326530612245,0.401376146788991,0.04,0.333333333333333,"no"
"1075",0.132352941176471,0.818181818181818,0,0.666666666666667,0,0.0524422490973276,1,1,1,0.566666666666667,0.545454545454545,0.0165508109897385,0.0408163265306122,0,0,1,"no"
"1077",0.514705882352941,1,0.5,0.333333333333333,0,0.0740795425564758,0,0,0,0.366666666666667,0.818181818181818,0.033101621979477,0,0.114678899082569,0.08,0.333333333333333,"yes"
"1078",0.279411764705882,0,0.5,0.666666666666667,0,0.0711534073368143,0,0,0,0.866666666666667,0.636363636363636,0.0529625951671632,0.0204081632653061,0.150229357798165,0.08,0,"yes"
"1080",0.455882352941176,0,0,0.333333333333333,0,0.0471805747573858,0,1,0,0.533333333333333,0.818181818181818,0.0476663356504469,0,0,0,1,"no"
"1083",0.558823529411765,0.272727272727273,0.5,0,0,0.0451403336867962,0,0,0,0.566666666666667,0.0909090909090909,0.0281363786825554,0.0408163265306122,0,0,1,"no"
"1089",0.294117647058824,0.363636363636364,1,0.666666666666667,0,0.0500530194225581,0,0,0,0.733333333333333,0.909090909090909,0.017212843429328,0.0612244897959184,0,0,1,"no"
"1096",0.25,0.818181818181818,0.5,0.333333333333333,0,0.0484959933423712,0,0,1,0.266666666666667,0.545454545454545,0.0936775902019199,0,0,0,1,"no"
"1098",0.382352941176471,0.363636363636364,0,0.666666666666667,0,0.0726030523080227,0,0,0,0.666666666666667,0.818181818181818,0.0407149950347567,0,0.115825688073394,0.08,0,"no"
"1102",0.132352941176471,0.363636363636364,0.5,0.666666666666667,0,0.0643347069166857,1,0,0,0.566666666666667,0.727272727272727,0.046011254551473,0,0,0,1,"no"
"1108",0.220588235294118,0.0909090909090909,1,0.333333333333333,0,0.0610998510087113,1,0,0,0.566666666666667,0.454545454545455,0.0284673949023502,0,0,0,1,"no"
"1111",0.455882352941176,0.0909090909090909,0,0,0,0.0443349753694581,0,1,0,0.3,0.454545454545455,0.120820920225091,0.102040816326531,0,0,1,"no"
"1112",0.264705882352941,0.818181818181818,0.5,0.333333333333333,0,0.0509120682943853,0,0,0,0.7,0.909090909090909,0.112545514730222,0.0204081632653061,0.209862385321101,0.32,0.333333333333333,"yes"
"1114",0.455882352941176,0.818181818181818,1,0.333333333333333,0,0.0967772244667857,0,0,0,0.833333333333333,0.909090909090909,0.0973187686196624,0,0,0,1,"no"
"1117",0.132352941176471,0.363636363636364,0.5,0.666666666666667,0,0.0487376008375726,1,0,1,0.866666666666667,0.727272727272727,0,0.0612244897959184,0,0,1,"no"
"1119",0.602941176470588,0.454545454545455,0.5,0.333333333333333,0,0.109166319915169,0,0,1,0.133333333333333,0.545454545454545,0.13737173121483,0,0,0,1,"no"
"1125",0.264705882352941,0.818181818181818,0.5,1,0,0.0470060804552959,0,0,0,0,0.909090909090909,0.0774577954319762,0,0.123853211009174,0.08,0.666666666666667,"yes"
"1126",0.279411764705882,0.0909090909090909,0,0.333333333333333,0,0.0847102723453377,1,0,1,0.333333333333333,0.545454545454545,0.028798411122145,0,0,0,1,"no"
"1133",0.323529411764706,0.363636363636364,0,0.666666666666667,0,0.105770392343727,1,1,0,0.5,0.454545454545455,0.0337636544190665,0,0,0,1,"no"
"1135",0.220588235294118,0.0909090909090909,0.5,0,0,0.046831586153206,0,0,0,0.766666666666667,0.454545454545455,0.024495200264813,0,0,0,1,"no"
"1136",0.558823529411765,0.454545454545455,0.5,0.666666666666667,0,0.0444692017556811,1,1,1,0.9,0.727272727272727,0.213174445547832,0,0,0,1,"yes"
"1138",0.338235294117647,0.0909090909090909,0.5,0.333333333333333,0,0.0854350948309419,1,0,1,0.866666666666667,0.727272727272727,0.00926845415425356,0,0,0,1,"no"
"1141",0.25,0.363636363636364,1,0.666666666666667,0,0.0964819264170951,1,0,1,0.866666666666667,0.727272727272727,0.00562727573651109,0.0816326530612245,0,0,1,"no"
"1142",0.397058823529412,0.818181818181818,0.5,0.333333333333333,0,0.0399457725399659,1,0,1,0.866666666666667,0.727272727272727,0.0357497517378352,0,0,0,1,"no"
"1145",0.426470588235294,0.363636363636364,0.5,0.666666666666667,0,0.0578649951007369,1,0,0,0.933333333333333,0.363636363636364,0.0387288977159881,0.0408163265306122,0,0,1,"no"
"1151",0.25,0.818181818181818,0,0.333333333333333,0,0.124427860028724,1,0,0,0.566666666666667,0.818181818181818,0.0443561734524992,0.0204081632653061,0,0,1,"no"
"1152",0.367647058823529,0,0.5,0.333333333333333,0,0.0472208426732527,0,0,0,0.0666666666666667,0.818181818181818,0.0943396226415094,0,0,0,1,"yes"
"1155",0.411764705882353,0,0.5,0.333333333333333,0,0.07042858485121,0,1,0,0.433333333333333,0.727272727272727,0.0731545845746442,0,0.418577981651376,0.04,0,"no"
"1156",0.191176470588235,0.818181818181818,1,0.666666666666667,0,0.0479456651588569,0,0,0,0.7,0.454545454545455,0.133399536577292,0.0612244897959184,0,0,1,"no"
"1157",0.279411764705882,0.0909090909090909,0.5,0.333333333333333,0,0.0482812311244144,1,1,1,0.0666666666666667,0.545454545454545,0.339622641509434,0.102040816326531,0,0,1,"no"
"1162",0.147058823529412,0.909090909090909,1,0.666666666666667,0,0.0577710366303808,0,0,0,0.133333333333333,0.272727272727273,0.185038066865276,0,0,0,1,"no"
"1168",0.205882352941176,0.0909090909090909,0.5,0.333333333333333,0,0.0564019274909062,1,0,1,0.566666666666667,1,0.00297914597815293,0,0.428899082568807,0.24,0.666666666666667,"no"
"1170",0.264705882352941,0,0.5,0.333333333333333,0,0.0604824096320855,0,0,0,0.366666666666667,0.727272727272727,0.12975835815955,0.0204081632653061,0,0,1,"no"
"1173",0.338235294117647,0.0909090909090909,0.5,0.333333333333333,0,0.0475564086388102,1,0,1,0.133333333333333,0.545454545454545,0.0566037735849057,0.122448979591837,0,0,1,"no"
"1176",0.602941176470588,0.272727272727273,0.5,0,0,0.0514087059234104,0,0,1,0.366666666666667,0.545454545454545,0.38861304203906,0.0408163265306122,0,0,1,"no"
"1177",0.455882352941176,0.363636363636364,0.5,0.666666666666667,0,0.0381605616032,1,0,0,0.233333333333333,0.727272727272727,0.166170142336975,0.0204081632653061,0.196100917431193,0.12,0,"no"
"1179",0.117647058823529,0.0909090909090909,0,0.333333333333333,0,0.0444826243943034,1,0,0,0.433333333333333,0.454545454545455,0.0370738166170142,0.0408163265306122,0,0,1,"no"
"1183",0.279411764705882,0.363636363636364,0.5,0.666666666666667,0,0.046160454222091,1,0,1,0.666666666666667,0.727272727272727,0.0529625951671632,0.0204081632653061,0,0,1,"no"
"1187",0.764705882352941,0.818181818181818,0.5,0.666666666666667,0,0.0496100723480222,0,0,0,0.866666666666667,0.909090909090909,0.106918238993711,0.0204081632653061,0.211009174311927,0.12,0.666666666666667,"no"
"1188",0.117647058823529,0.818181818181818,0.5,0.333333333333333,0,0.0462141447765802,1,0,0,0.2,0.727272727272727,0.086395233366435,0.0408163265306122,0,0,1,"no"
"1190",0.220588235294118,0.818181818181818,1,0.333333333333333,0,0.0471671521187635,0,0,0,0.7,0.454545454545455,0.0837471036080768,0.0204081632653061,0,0,1,"no"
"1192",0.161764705882353,0.0909090909090909,0.5,0.333333333333333,0,0.0445497375874149,1,0,0,0.9,0.363636363636364,0.0784508440913605,0.0408163265306122,0,0,1,"no"
"1193",0.235294117647059,0.181818181818182,1,0.333333333333333,0,0.0508449551012738,0,1,0,0.666666666666667,0.454545454545455,0.308507116848726,0.0612244897959184,0,0,1,"no"
"1200",0.235294117647059,0.363636363636364,1,0.666666666666667,0,0.0845760459591146,1,0,0,0.8,0.727272727272727,0.0579278384640847,0,0,0,1,"no"
"1202",0.308823529411765,0.818181818181818,0.5,0.333333333333333,0,0.0615159528060026,0,0,0,0.533333333333333,0,0.111883482290632,0.0204081632653061,0,0,1,"no"
"1205",0.367647058823529,0.181818181818182,0.5,0.666666666666667,0,0.0909517993047073,1,1,0,0.9,0.0909090909090909,0.0681893412777226,0.0408163265306122,0,0,1,"no"
"1207",0.617647058823529,0.363636363636364,0.5,0.666666666666667,0,0.12521979570744,0,0,0,0.0333333333333333,0.272727272727273,0.220456802383317,0.0408163265306122,0,0,1,"yes"
"1210",0.573529411764706,0.454545454545455,1,0.333333333333333,0,0.0664823290962537,0,1,0,0.1,0.272727272727273,0.0225091029460444,0.102040816326531,0.315366972477064,0.16,0,"no"
"1212",0.691176470588235,0,1,0.333333333333333,0,0.181071395014832,0,0,0,0.133333333333333,0.727272727272727,0.0887123469049984,0.0612244897959184,0,0,1,"no"
"1216",0.0588235294117647,0.818181818181818,1,0.333333333333333,0,0.0524959396518168,0,0,0,0.966666666666667,0,0.0536246276067527,0,0,0,1,"no"
"1223",0.117647058823529,0,1,0.333333333333333,0,0.0446705413350156,0,1,0,0.666666666666667,0.454545454545455,0.0572658060244952,0,0,0,1,"no"
"1229",0.205882352941176,0,0.5,0.333333333333333,0,0.110266976282198,1,0,0,0.633333333333333,0.818181818181818,0.0350877192982456,0,0,0,1,"no"
"1231",0.823529411764706,0.454545454545455,0,0.333333333333333,0,0.0624689601481859,0,0,0,0.566666666666667,0.181818181818182,0.13604766633565,0.122448979591837,0,0,1,"yes"
"1234",0.264705882352941,0.0909090909090909,0.5,0.333333333333333,0,0.0462275674152025,1,0,1,0.266666666666667,0.727272727272727,0.0440251572327044,0.0204081632653061,0,0,1,"no"
"1235",0.235294117647059,0.363636363636364,0.5,0.666666666666667,0,0.0445765828646595,1,0,1,0.733333333333333,0.727272727272727,0.0168818272095333,0.0612244897959184,0,0,1,"no"
"1238",0.235294117647059,0,0.5,0,0,0.0470060804552959,1,0,0,0.333333333333333,0.727272727272727,0.0301224760013241,0,0,0,1,"no"
"1241",0.117647058823529,0.636363636363636,0.5,0.333333333333333,0,0.0451940242412854,1,0,0,0.566666666666667,0.727272727272727,0.0307845084409136,0,0.42545871559633,0.04,0,"no"
"1243",0.235294117647059,0.0909090909090909,0.5,0,0,0.0484691480651266,1,0,0,0.4,0.727272727272727,0.0433631247931149,0.0204081632653061,0.42545871559633,0.08,0,"no"
"1247",0.411764705882353,0.363636363636364,0.5,0.666666666666667,0,0.0459322693655119,1,0,0,0.7,0.454545454545455,0.0873882820258193,0,0,0,1,"no"
"1253",0.279411764705882,0.181818181818182,0.5,0.333333333333333,0,0.0561200520798379,0,0,0,0.633333333333333,0.818181818181818,0.148295266468057,0.0204081632653061,0,0,1,"no"
"1254",0.514705882352941,0.181818181818182,0.5,0.333333333333333,0,0.0532341847760433,1,0,1,0.466666666666667,0.727272727272727,0.11519364448858,0,0,0,1,"no"
"1255",0.191176470588235,0.909090909090909,0,0,0,0.0444692017556811,0,0,0,0.466666666666667,0.454545454545455,0.0566037735849057,0.0612244897959184,0,0,1,"no"
"1258",0.470588235294118,0.0909090909090909,0.5,0,0,0.112253526798298,0,1,1,0.5,0.545454545454545,0.0235021516054287,0.122448979591837,0,0,1,"no"
"1264",0.441176470588235,0.818181818181818,0.5,0.333333333333333,0,0.107112656205957,1,0,1,0.6,0.727272727272727,0.041708043694141,0.0204081632653061,0,0,1,"no"
"1273",0.235294117647059,0.818181818181818,0,0.333333333333333,0,0.0444692017556811,0,0,0,0.8,0.0909090909090909,0.0397219463753724,0.0612244897959184,0,0,1,"no"
"1276",0.323529411764706,0.0909090909090909,0.5,0.333333333333333,0,0.0415564891746419,1,0,0,0.333333333333333,0.727272727272727,0.102284011916584,0,0.401376146788991,0.12,0.333333333333333,"no"
"1277",0.323529411764706,0.363636363636364,0,0.666666666666667,0,0.112079032496208,0,0,0,0.733333333333333,0,0.0820920225091029,0.163265306122449,0.213302752293578,0.2,0.333333333333333,"yes"
"1283",0.161764705882353,0.0909090909090909,0.5,0,0,0.0791130320398384,0,0,1,0.366666666666667,0.727272727272727,0.0718305196954651,0.0204081632653061,0,0,1,"no"
"1288",0.176470588235294,0.363636363636364,0.5,0.666666666666667,0,0.079408330089529,1,0,0,0.333333333333333,0.272727272727273,0.0913604766633565,0.0612244897959184,0,0,1,"yes"
"1294",0.397058823529412,0.363636363636364,0,0.666666666666667,0,0.0544422222520503,0,0,1,0.133333333333333,0.545454545454545,0.0105925190334326,0.0204081632653061,0,0,1,"no"
"1298",0.191176470588235,0.363636363636364,1,0.666666666666667,0,0.0450195299391954,0,0,0,0.666666666666667,0.0909090909090909,0.225753061900033,0.0816326530612245,0,0,1,"yes"
"1299",0.0882352941176471,0.727272727272727,1,0.333333333333333,0,0.0594488664581683,1,0,0,0.0333333333333333,0.636363636363636,0.0549486924859318,0.0408163265306122,0,0,1,"no"
"1300",0.441176470588235,0.0909090909090909,0.5,0.333333333333333,0,0.0437309566314546,0,0,1,0.533333333333333,0.545454545454545,0.0483283680900364,0.0408163265306122,0,0,1,"no"
"1306",0.367647058823529,0.0909090909090909,0.5,0,0,0.0442812848149689,1,1,1,0.6,0.727272727272727,0.0579278384640847,0.0612244897959184,0,0,1,"no"
"1308",0.323529411764706,0.0909090909090909,0.5,0.333333333333333,0,0.0640528315056174,0,0,1,0.133333333333333,0.545454545454545,0.0258192651439921,0,0,0,1,"no"
"1309",0.426470588235294,0.818181818181818,0.5,0.666666666666667,0,0.0444692017556811,0,0,0.5,0.833333333333333,0.0909090909090909,0.0569347898047004,0.285714285714286,0,0,1,"no"
"1314",0.191176470588235,0.363636363636364,1,0.666666666666667,0,0.0464960201876485,1,0,1,0.166666666666667,0.727272727272727,0.0377358490566038,0,0,0,1,"no"
"1324",0.397058823529412,0.0909090909090909,0.5,0,0,0.0456906618703105,1,0,0,0.166666666666667,0.727272727272727,0.00827540549486925,0,0.409403669724771,0.08,0,"no"
"1326",0.132352941176471,0.363636363636364,1,0.666666666666667,0,0.0582542516207836,1,0,0,0.433333333333333,0.727272727272727,0.142005958291956,0,0,0,1,"no"
"1338",0.308823529411765,0.363636363636364,1,0.666666666666667,0,0.0647239634367324,0,0,0,0.466666666666667,0.636363636363636,0.0463422707712678,0.0204081632653061,0.143348623853211,0.04,0,"no"
"1339",0.485294117647059,0.636363636363636,0.5,0.333333333333333,0,0.0325498986590784,0,0,0,0.5,0.454545454545455,0.0433631247931149,0,0,0,1,"no"
"1340",0.308823529411765,0.818181818181818,1,0.666666666666667,0,0.047502718084321,0,0,0,0.466666666666667,0.363636363636364,0.0569347898047004,0.0204081632653061,0,0,1,"no"
"1341",0.426470588235294,0.818181818181818,0.5,0.333333333333333,0,0.0461738768607133,0,1,0,0.2,0.0909090909090909,0.17212843429328,0.0816326530612245,0,0,1,"no"
"1345",0.132352941176471,0.363636363636364,1,0.333333333333333,0,0.0467644729600945,0,0,0,0.3,0.636363636363636,0.0294604435617345,0,0,0,1,"yes"
"1359",0.323529411764706,0.818181818181818,0.5,0.333333333333333,0,0.0444692017556811,0,0,0,0.333333333333333,0.636363636363636,0.0321085733200927,0,0,0,1,"no"
"1365",0.220588235294118,0.363636363636364,0.5,0.666666666666667,0,0.0700527509697856,1,0,0,0.433333333333333,0.454545454545455,0.0211850380668653,0.0408163265306122,0,0,1,"no"
"1378",0.25,0.0909090909090909,0.5,0,0,0.0444692017556811,1,0,0,0.566666666666667,0.818181818181818,0.203243958953989,0.0204081632653061,0,0,1,"no"
"1380",0.397058823529412,0,0.5,0.333333333333333,0,0.0494087327686877,0,0,0,0.633333333333333,0.0909090909090909,0.0956636875206885,0,0.104357798165138,0.16,0.333333333333333,"yes"
"1381",0.323529411764706,0.0909090909090909,0.5,0.333333333333333,0,0.0460933410289795,1,0,0,0.4,0.727272727272727,0.00397219463753724,0.102040816326531,0.202981651376147,0.2,0.333333333333333,"no"
"1385",0.308823529411765,0.0909090909090909,0.5,0,0,0.0399726178172105,1,0,1,0.866666666666667,0.727272727272727,0.0847401522674611,0,0,0,1,"no"
"1388",0.0882352941176471,0.363636363636364,1,0.666666666666667,0,0.0518919209138132,1,0,0,0.533333333333333,1,0.0360807679576299,0.0612244897959184,0.55045871559633,0.04,0,"no"
"1391",0.264705882352941,0.0909090909090909,0.5,1,0,0.0525630528449283,1,0,1,0.733333333333333,0.727272727272727,0.254551473022178,0.0204081632653061,0,0,1,"no"
"1392",0.0294117647058824,0.636363636363636,1,0.333333333333333,0,0.0493147742983316,0,0,0.5,0.133333333333333,0.545454545454545,0.1075802714333,0,0.110091743119266,0.04,0.333333333333333,"no"
"1396",0.279411764705882,0.818181818181818,0.5,0.666666666666667,0,0.0878780150602005,0,0,0,0.566666666666667,0.818181818181818,0.190003310162198,0.0204081632653061,0,0,1,"yes"
"1401",0.235294117647059,0.818181818181818,0.5,0.333333333333333,0,0.0444960470329257,0,0,0.5,0.9,0.363636363636364,0.214829526646806,0.0408163265306122,0,0,1,"no"
"1402",0.367647058823529,0.363636363636364,0.5,1,0,0.0500395967839358,1,0,0.5,0.433333333333333,0.727272727272727,0.00099304865938431,0.122448979591837,0,0,1,"no"
"1404",0.147058823529412,0.0909090909090909,0.5,0.333333333333333,0,0.0567106481792191,1,0,0,0.4,0.727272727272727,0.258523667659715,0,0,0,1,"no"
"1406",0.264705882352941,0.0909090909090909,0.5,0,0,0.0449658393847062,1,0,0,0.4,0.727272727272727,0.0066203243958954,0.0204081632653061,0.416284403669725,0.04,0.333333333333333,"no"
"1408",0.25,0.909090909090909,1,0.666666666666667,0,0.165527979490208,1,0,1,0.333333333333333,0.545454545454545,0.313803376365442,0.0408163265306122,0,0,1,"no"
"1409",0.441176470588235,0.0909090909090909,0,1,0,0.0449926846619508,1,0,0,0.4,0.727272727272727,0.00761337305527971,0.0816326530612245,0,0,1,"no"
"1410",0.176470588235294,0.0909090909090909,0.5,0.333333333333333,0,0.0444692017556811,1,0,1,0.133333333333333,0.727272727272727,0.046011254551473,0,0,0,1,"no"
"1414",0.338235294117647,0.0909090909090909,0.5,0,0,0.0648716124615777,1,0,0,0.133333333333333,0.272727272727273,0.0367428003972195,0,0,0,1,"no"
"1423",0.882352941176471,0.454545454545455,0.5,0.333333333333333,0,0.10806566354814,0,0,0.5,0.266666666666667,0.454545454545455,0.0486593843098312,0.0816326530612245,0,0,1,"no"
"1426",0.25,0.363636363636364,0.5,0.666666666666667,0,0.0511134078737198,0,0,0,0.133333333333333,0.0909090909090909,0.0506454816285998,0.0408163265306122,0.112385321100917,0.08,0.666666666666667,"yes"
"1430",0.352941176470588,0.0909090909090909,0.5,0,0,0.143031637159233,1,0,1,0.0333333333333333,0.545454545454545,0.070506454816286,0.0612244897959184,0,0,1,"no"
"1438",0.852941176470588,0.454545454545455,0.5,0.666666666666667,0,0.0444692017556811,0,0,0,0.5,0.909090909090909,0.279046673286991,0,0.069954128440367,0.04,0.666666666666667,"yes"
"1439",0.558823529411765,0.454545454545455,0.5,0,0,0.0837572650031543,0,1,0.5,0.966666666666667,0.454545454545455,0.024495200264813,0.0816326530612245,0,0,1,"no"
"1440",0.161764705882353,0.0909090909090909,0.5,0.333333333333333,0,0.0511939437054536,1,1,1,0.866666666666667,0.727272727272727,0.168818272095333,0,0,0,1,"no"
"1441",0.544117647058823,0.272727272727273,0,0,1,0.061086428370089,0,0,1,0.133333333333333,0.545454545454545,0.514399205561073,0,0,0,1,"yes"
"1443",0.794117647058823,0.454545454545455,0.5,0,0,0.063099824163434,0,0,0,0.633333333333333,0.454545454545455,0.0470043032108573,0.0408163265306122,0.219036697247706,0.12,0.666666666666667,"no"
"1445",0.558823529411765,0.818181818181818,0,0,0,0.044643696057771,1,0,0,0.233333333333333,0.727272727272727,0.105594174114532,0.0204081632653061,0.423165137614679,0.08,0,"no"
"1446",0.191176470588235,0.545454545454545,0.5,0.333333333333333,0,0.0500127515066912,1,0,0,0.333333333333333,0.454545454545455,0.234359483614697,0.0204081632653061,0,0,1,"no"
"1447",0.191176470588235,0.818181818181818,1,0.666666666666667,0,0.107085810928712,1,0,1,0.666666666666667,0.727272727272727,0.283349884144323,0.0204081632653061,0,0,1,"yes"
"1451",0.441176470588235,0.545454545454545,0.5,0.333333333333333,0,0.0592743721560784,0,0,0,0.366666666666667,0.0909090909090909,0.140350877192982,0.0204081632653061,0,0,1,"no"
"1453",0.529411764705882,0.818181818181818,0.5,0.333333333333333,0,0.057287821639978,1,0,0,0.933333333333333,0.363636363636364,0.033101621979477,0,0,0,1,"no"
"1455",0.382352941176471,0.636363636363636,1,0,0,0.0698782566676957,1,0,1,0.0666666666666667,0.545454545454545,0.415425355842436,0.102040816326531,0,0,1,"yes"
"1459",0.25,0.363636363636364,0.5,0.666666666666667,0,0.0845626233204923,1,0,0,0.366666666666667,0.0909090909090909,0.100297914597815,0,0,0,1,"yes"
"1468",0.5,0.636363636363636,0,0.333333333333333,0,0.0444692017556811,0,0,0,0.366666666666667,0.636363636363636,0.0251572327044025,0.0204081632653061,0,0,1,"yes"
"1472",0.279411764705882,0.818181818181818,1,0.666666666666667,0,0.0544556448906726,1,0,0,0.433333333333333,0.727272727272727,0.0923535253227408,0,0.331422018348624,0.48,0.333333333333333,"no"
"1475",0.367647058823529,0,0,0.333333333333333,0,0.0502677816405149,0,0,0,0.266666666666667,0.272727272727273,0.0423700761337306,0.0408163265306122,0,0,1,"no"
"1491",0.102941176470588,0,1,0.333333333333333,0,0.0504154306653602,0,0,0,0.966666666666667,0.454545454545455,0.0264812975835816,0.0408163265306122,0,0,1,"no"
"1492",0.323529411764706,0.818181818181818,0.5,0.333333333333333,0,0.0491805479121086,1,0,0,0.266666666666667,0.454545454545455,0.0566037735849057,0,0,0,1,"no"
"1493",0.220588235294118,0.818181818181818,0.5,0.666666666666667,0,0.112387753184521,1,0,0,0.666666666666667,0.0909090909090909,0.00264812975835816,0.408163265306122,0,0,1,"no"
"1495",0.117647058823529,0.636363636363636,1,0.333333333333333,0,0.0428047945665159,0,0,0,0.566666666666667,0.454545454545455,0.070506454816286,0,0,0,1,"no"
"1499",0.470588235294118,0.0909090909090909,0,0,0,0.0557039502825465,0,0,0.5,0.966666666666667,0.454545454545455,0.0122476001324065,0.0204081632653061,0,0,1,"no"
"1504",0.544117647058823,0.454545454545455,0.5,0.333333333333333,0,0.0429524435913612,1,1,0,0.366666666666667,0.0909090909090909,0.20191989407481,0.0204081632653061,0,0,1,"no"
"1507",0.25,0.181818181818182,1,0.333333333333333,0,0.0508449551012738,0,0,0,0.8,0.454545454545455,0.0453492221118835,0.0408163265306122,0,0,1,"no"
"1510",0.338235294117647,0,0,0.333333333333333,0,0.0570327915061543,0,0,0,0.966666666666667,0.363636363636364,0.306852035749752,0,0,0,1,"yes"
"1520",0.441176470588235,0.909090909090909,0.5,0.333333333333333,0,0.0547912108562301,1,0,1,0.433333333333333,0.727272727272727,0.0837471036080768,0,0,0,1,"no"
"1525",0.338235294117647,0.0909090909090909,0.5,0,0,0.055099931544543,1,1,0,0.6,0.818181818181818,0.200926845415425,0.0204081632653061,0.201834862385321,0.48,0.333333333333333,"no"
"1527",0.602941176470588,0,0.5,0.333333333333333,0,0.058227406343539,0,0,0,0.166666666666667,0.0909090909090909,0.127110228401192,0.142857142857143,0,0,1,"no"
"1528",0.558823529411765,0.818181818181818,0,0.333333333333333,0,0.0453148279888861,1,0,1,0.133333333333333,0.727272727272727,0.0787818603111552,0,0,0,1,"no"
"1533",0.205882352941176,0.818181818181818,0.5,0.333333333333333,0,0.0462544126924471,0,0,0,0.1,0.727272727272727,0.0708374710360808,0,0,0,1,"yes"
"1537",0.191176470588235,0.818181818181818,1,0.333333333333333,0,0.0844552422115139,0,0,0,0.8,0.727272727272727,0.050314465408805,0,0,0,1,"no"
"1539",0.455882352941176,0.0909090909090909,0,0.333333333333333,0,0.0471939973960081,1,0,0.5,0.6,0.818181818181818,0.086395233366435,0,0.146788990825688,0.16,0.333333333333333,"no"
"1540",0.220588235294118,0.0909090909090909,0.5,0.333333333333333,0,0.0487912913920618,1,0,0,0.633333333333333,0,0.00198609731876862,0.0408163265306122,0,0,1,"no"
"1547",0.5,0.0909090909090909,0.5,0.333333333333333,0,0.0444692017556811,0,0,0.5,1,0.454545454545455,0.0105925190334326,0.0612244897959184,0,0,1,"no"
"1548",0.514705882352941,0.181818181818182,0.5,0.666666666666667,0,0.0651937557885129,0,1,0,0.133333333333333,0.272727272727273,0.0268123138033764,0.122448979591837,0.225917431192661,0.12,0,"no"
"1551",0.308823529411765,0.0909090909090909,0.5,0.333333333333333,0,0.0580529120414491,1,0,0,0.166666666666667,0.727272727272727,0.134392585236677,0,0,0,1,"no"
"1557",0.529411764705882,0.363636363636364,0.5,0,0,0.0475429860001879,0,1,1,0.266666666666667,0.545454545454545,0.0566037735849057,0.0408163265306122,0,0,1,"no"
"1558",0.132352941176471,0.727272727272727,1,0.666666666666667,0,0.0654353632837143,0,0,0,0.466666666666667,0.272727272727273,0.216815623965574,0.0612244897959184,0,0,1,"yes"
"1559",0.147058823529412,0,1,0.333333333333333,0,0.090535697507416,1,0,0,0.533333333333333,0,0.0446871896722939,0.0204081632653061,0,0,1,"no"
"1560",0.176470588235294,0,1,0.333333333333333,0,0.0464020617172924,1,0,1,0.1,0.454545454545455,0.012909632571996,0.204081632653061,0,0,1,"no"
"1563",0.352941176470588,0.0909090909090909,0.5,0,0,0.148185930390196,1,0,1,0.466666666666667,0.727272727272727,0.0986428334988414,0.142857142857143,0,0,1,"no"
"1564",0.529411764705882,0.181818181818182,0.5,0.333333333333333,0,0.0472074200346304,0,0,0,0.433333333333333,0.454545454545455,0.149288315127441,0.244897959183673,0,0,1,"no"
"1565",0.132352941176471,0.0909090909090909,0,1,0,0.0458248882565335,1,0,1,0.9,0.727272727272727,0.0403839788149619,0.0612244897959184,0,0,1,"no"
"1577",0.426470588235294,0.363636363636364,0.5,0.333333333333333,0,0.0460396504744903,1,0,0,0.5,0,0.2088712346905,0,0,0,1,"no"
"1578",0.411764705882353,0,0.5,0.333333333333333,0,0.0458651561724004,1,1,0,0.433333333333333,0.454545454545455,0.0241641840450182,0.0204081632653061,0,0,1,"no"
"1583",0.397058823529412,0.0909090909090909,0.5,0,0,0.0788043113515255,1,0,0.5,0.633333333333333,0.818181818181818,0.0340946706388613,0,0.192660550458716,0.04,0.333333333333333,"no"
"1601",0.191176470588235,0.363636363636364,0.5,0.333333333333333,0,0.127917746070523,1,1,0,0.566666666666667,0.818181818181818,0.159549817941079,0.0204081632653061,0.208715596330275,0.08,0,"no"
"1604",0.191176470588235,0.818181818181818,0.5,1,0,0.239540408853572,0,0,0,1,0.181818181818182,0.212512413108242,0.0408163265306122,0.228211009174312,0.08,0.666666666666667,"no"
"1617",0.602941176470588,0.454545454545455,0.5,0,0,0.0454222090978645,0,0,0,0.3,0.454545454545455,0.0387288977159881,0.0408163265306122,0,0,1,"no"
"1618",0.352941176470588,0.363636363636364,0.5,0.666666666666667,0,0.060415296438974,0,0,0,0.866666666666667,0.727272727272727,0.0450182058920887,0.0204081632653061,0,0,1,"no"
"1619",0.455882352941176,0.0909090909090909,0.5,0,0,0.153716057502584,1,0,0,0.566666666666667,0.0909090909090909,0.083416087388282,0.102040816326531,0,0,1,"no"
