"","age","job","marital","education","default","balance","housing","loan","contact","day","month","duration","campaign","pdays","previous","poutcome","y"
"4391",0.298701298701299,0.636363636363636,1,0.333333333333333,0,0.0764076770831442,1,0,1,0.633333333333333,0.727272727272727,0.00386335908906059,0.225806451612903,0,0,1,"no"
"4392",0.194805194805195,0,1,0.333333333333333,0,0.0767435948649974,1,0,1,0.633333333333333,0.727272727272727,0.071370475803172,0,0,0,1,"no"
"4393",0.246753246753247,0.363636363636364,0.5,0.666666666666667,0,0.0809471065676466,0,0,1,0.633333333333333,0.727272727272727,0.0370069133794225,0,0,0,1,"no"
"4399",0.545454545454545,0.818181818181818,0.5,1,0,0.0740017794563579,1,0,1,0.633333333333333,0.727272727272727,0.00427002846685645,0.161290322580645,0,0,1,"no"
"4400",0.155844155844156,0.0909090909090909,0.5,0.333333333333333,0,0.0728850798031703,1,0,1,0.633333333333333,0.727272727272727,0.0374135827572184,0,0,0,1,"no"
"4405",0.25974025974026,0.0909090909090909,0.5,0.333333333333333,0,0.0743558549561491,1,1,1,0.633333333333333,0.727272727272727,0.0349735664904433,0,0,0,1,"no"
"4415",0.155844155844156,0.363636363636364,1,0.666666666666667,0,0.101038621466054,1,0,1,0.633333333333333,0.727272727272727,0.0270435136234242,0,0,0,1,"no"
"4420",0.25974025974026,0.363636363636364,0.5,0.666666666666667,0,0.0728033700724493,1,0,1,0.633333333333333,0.727272727272727,0.0418869459129728,0,0,0,1,"no"
"4437",0.454545454545455,0.636363636363636,0.5,0,0,0.078014635120658,1,0,1,0.633333333333333,0.727272727272727,0.024603497356649,0.0161290322580645,0,0,1,"no"
"4439",0.168831168831169,0.545454545454545,1,0.666666666666667,0,0.089326893396038,1,0,1,0.633333333333333,0.727272727272727,0.013826758845059,0,0,0,1,"no"
"4440",0.25974025974026,0,0,0.333333333333333,0,0.106849091206217,1,0,1,0.633333333333333,0.727272727272727,0.0241968279788532,0,0,0,1,"no"
"4441",0.233766233766234,0,0.5,0.333333333333333,0,0.0770250394930365,1,0,1,0.633333333333333,0.727272727272727,0.0325335502236682,0,0,0,1,"no"
"4444",0.25974025974026,0.0909090909090909,0.5,0.333333333333333,0,0.0728033700724493,1,0,1,0.633333333333333,0.727272727272727,0.0183001220008133,0,0,0,1,"no"
"4451",0.181818181818182,0.909090909090909,0.5,0.333333333333333,0,0.0736477039565667,1,0,1,0.633333333333333,0.727272727272727,0.041276941846279,0.0161290322580645,0,0,1,"no"
"4456",0.168831168831169,0.0909090909090909,0.5,0.333333333333333,0,0.0728215277903873,1,0,1,0.633333333333333,0.727272727272727,0.0370069133794225,0.0161290322580645,0,0,1,"yes"
"4460",0.168831168831169,0.0909090909090909,1,0.333333333333333,0,0.0917691064587003,1,0,1,0.633333333333333,0.727272727272727,0.00691337942252948,0,0,0,1,"no"
"4465",0.194805194805195,0.636363636363636,0.5,0.333333333333333,0,0.122728015543007,1,0,1,0.633333333333333,0.727272727272727,0.0469703131354209,0,0,0,1,"no"
"4466",0.207792207792208,0.818181818181818,0,0.333333333333333,0,0.109091569371561,1,0,1,0.633333333333333,0.727272727272727,0.0650671004473363,0,0,0,1,"no"
"4469",0.545454545454545,0.454545454545455,1,0.333333333333333,0,0.0726762660468832,1,0,1,0.633333333333333,0.727272727272727,0.024603497356649,0.032258064516129,0,0,1,"no"
"4472",0.532467532467532,0,0,0.333333333333333,0,0.0724311368547201,1,1,1,0.633333333333333,0.727272727272727,0.0347702318015453,0,0,0,1,"no"
"4480",0.272727272727273,0.454545454545455,0.5,0.333333333333333,0,0.0767889891598424,0,0,1,0.633333333333333,0.727272727272727,0.0113867425782839,0,0,0,1,"no"
"4481",0.194805194805195,0.272727272727273,0.5,0.666666666666667,0,0.117816352840775,1,0,1,0.633333333333333,0.727272727272727,0.0882472549816999,0,0,0,1,"no"
"4482",0.0649350649350649,0.636363636363636,1,0.333333333333333,0,0.0747099304559403,1,0,1,0.633333333333333,0.727272727272727,0.103090687271248,0,0,0,1,"no"
"4485",0.25974025974026,0.818181818181818,1,0.333333333333333,0,0.0783777894794182,1,0,1,0.633333333333333,0.727272727272727,0.0235868239121594,0,0,0,1,"no"
"4486",0.220779220779221,0,0.5,0.333333333333333,0,0.0922048916892125,1,0,1,0.633333333333333,0.727272727272727,0.0252135014233428,0,0,0,1,"no"
"4488",0.168831168831169,0,1,0.333333333333333,0,0.0742559875074901,1,1,1,0.633333333333333,0.727272727272727,0.0473769825132168,0.0161290322580645,0,0,1,"no"
"4489",0.519480519480519,0.272727272727273,0.5,0,0,0.0729032375211083,1,0,1,0.633333333333333,0.727272727272727,0.0183001220008133,0,0,0,1,"no"
"4491",0.168831168831169,0,1,0.333333333333333,0,0.0739019120076989,1,0,1,0.633333333333333,0.727272727272727,0.0380235868239122,0,0,0,1,"no"
"4493",0.207792207792208,0,0.5,0.333333333333333,0,0.0881375628710984,0,0,1,0.633333333333333,0.727272727272727,0.0860105734038227,0,0,0,1,"no"
"4495",0.246753246753247,0,0.5,0.333333333333333,0,0.0844515461296824,1,0,1,0.633333333333333,0.727272727272727,0.0424969499796665,0,0,0,1,"no"
"4499",0.220779220779221,0.0909090909090909,1,0,0,0.0732300764439925,0,0,1,0.633333333333333,0.727272727272727,0.0644570963806425,0,0,0,1,"no"
"4501",0.207792207792208,0.636363636363636,1,0.333333333333333,0,0.146632651208396,1,0,1,0.633333333333333,0.727272727272727,0.0278568523790159,0,0,0,1,"no"
"4508",0.233766233766234,0.818181818181818,1,0.333333333333333,0,0.0762533364806711,1,0,1,0.633333333333333,0.727272727272727,0.0272468483123221,0,0,0,1,"no"
"4511",0.246753246753247,0.363636363636364,0.5,0.666666666666667,0,0.122119731992083,1,1,1,0.633333333333333,0.727272727272727,0.157381049206995,0,0,0,1,"no"
"4525",0.168831168831169,0.818181818181818,0.5,0.333333333333333,0,0.0728396855083253,0,0,1,0.633333333333333,0.727272727272727,0.0404636030906873,0.0483870967741935,0,0,1,"no"
"4527",0.168831168831169,0.363636363636364,1,0.666666666666667,0,0.0910246400232419,1,0,1,0.633333333333333,0.727272727272727,0.0514436762911753,0,0,0,1,"no"
"4531",0.25974025974026,0,0.5,0.666666666666667,0,0.112741270677101,1,0,1,0.633333333333333,0.727272727272727,0.129727531516877,0.0161290322580645,0,0,1,"no"
"4535",0.233766233766234,0.0909090909090909,0,0.333333333333333,0,0.0748097979045994,1,0,1,0.633333333333333,0.727272727272727,0.038430256201708,0,0,0,1,"no"
"4536",0.181818181818182,0.0909090909090909,1,0.333333333333333,0,0.0792130445045667,1,0,1,0.633333333333333,0.727272727272727,0.0309068727124848,0,0,0,1,"no"
"4537",0.194805194805195,0.363636363636364,1,0,0,0.117262542443666,1,0,1,0.633333333333333,0.727272727272727,0.0307035380235868,0,0,0,1,"no"
"4539",0.233766233766234,0,0.5,0.333333333333333,0,0.091233453779529,1,0,1,0.633333333333333,0.727272727272727,0.00488003253355022,0,0,0,1,"no"
"4541",0.311688311688312,0.0909090909090909,0.5,0,0,0.0824178817206253,1,0,1,0.633333333333333,0.727272727272727,0.0331435542903619,0.0161290322580645,0,0,1,"no"
"4545",0.194805194805195,0.0909090909090909,0.5,0.333333333333333,0,0.072322190547092,1,0,1,0.633333333333333,0.727272727272727,0.0349735664904433,0,0,0,1,"no"
"4546",0.103896103896104,0.727272727272727,1,0.333333333333333,0,0.0752365042761426,1,0,1,0.633333333333333,0.727272727272727,0.0156567710451403,0.0161290322580645,0,0,1,"no"
"4547",0.246753246753247,0.818181818181818,1,0.666666666666667,0,0.119305285711692,1,0,1,0.633333333333333,0.727272727272727,0.0805205368035787,0,0,0,1,"no"
"4551",0.220779220779221,0.0909090909090909,0.5,0,0,0.076035443865415,1,1,1,0.633333333333333,0.727272727272727,0.0963806425376169,0.0161290322580645,0,0,1,"no"
"4556",0.181818181818182,0.0909090909090909,0.5,0,0,0.0746736150200643,1,0,1,0.633333333333333,0.727272727272727,0.0416836112240748,0.0161290322580645,0,0,1,"no"
"4564",0.181818181818182,0.0909090909090909,1,0,0,0.0878742759609972,0,0,1,0.633333333333333,0.727272727272727,0.00284668564457096,0,0,0,1,"no"
"4565",0.155844155844156,0.0909090909090909,0.5,0.333333333333333,0,0.0789134421585895,1,0,1,0.633333333333333,0.727272727272727,0.124034160227735,0.0161290322580645,0,0,1,"no"
"4570",0.38961038961039,0.363636363636364,0,0,0,0.0767254371470594,1,0,1,0.633333333333333,0.727272727272727,0.0309068727124848,0.0161290322580645,0,0,1,"no"
"4571",0.233766233766234,0.0909090909090909,0.5,0,0,0.146659887785303,1,0,1,0.633333333333333,0.727272727272727,0.106140707604717,0,0,0,1,"no"
"4572",0.142857142857143,0.636363636363636,1,0.333333333333333,0,0.0728033700724493,1,0,1,0.633333333333333,0.727272727272727,0.0461569743798292,0.129032258064516,0,0,1,"no"
"4576",0.194805194805195,0.818181818181818,0.5,0.333333333333333,0,0.0737566502641948,1,1,1,0.633333333333333,0.727272727272727,0.0732004880032534,0,0,0,1,"no"
"4578",0.298701298701299,0.636363636363636,0,0.333333333333333,0,0.0735569153668767,0,0,1,0.633333333333333,0.727272727272727,0.16958113054087,0.0806451612903226,0,0,1,"no"
"4582",0.25974025974026,0.636363636363636,0.5,0.333333333333333,1,0.0706062862019501,1,1,1,0.633333333333333,0.727272727272727,0.0479869865799105,0.0161290322580645,0,0,1,"no"
"4583",0.194805194805195,0.0909090909090909,0.5,0.333333333333333,0,0.102391371452436,1,0,1,0.633333333333333,0.727272727272727,0.0370069133794225,0,0,0,1,"no"
"4590",0.272727272727273,0.272727272727273,0.5,0.666666666666667,0,0.0734842844951246,1,0,1,0.633333333333333,0.727272727272727,0.0675071167141114,0.0161290322580645,0,0,1,"no"
"4591",0.324675324675325,0.0909090909090909,0.5,0,0,0.0728033700724493,1,0,1,0.633333333333333,0.727272727272727,0.120374135827572,0,0,0,1,"no"
"4600",0.155844155844156,0.363636363636364,1,0.666666666666667,0,0.0729667895338914,0,0,1,0.633333333333333,0.727272727272727,0.024603497356649,0.161290322580645,0,0,1,"no"
"4606",0.194805194805195,0.0909090909090909,0.5,0,0,0.104688322771594,1,0,1,0.633333333333333,0.727272727272727,0.141724278161854,0.0161290322580645,0,0,1,"no"
"4608",0.207792207792208,0.818181818181818,1,0.333333333333333,0,0.0735750730848147,1,0,1,0.633333333333333,0.727272727272727,0.240341602277349,0.0483870967741935,0,0,1,"yes"
"4609",0.246753246753247,0.0909090909090909,0.5,0,0,0.0787954169919924,1,1,1,0.633333333333333,0.727272727272727,0.0345668971126474,0.0161290322580645,0,0,1,"no"
"4618",0.207792207792208,0.818181818181818,1,0.333333333333333,0,0.0790859404790006,1,0,1,0.633333333333333,0.727272727272727,0.0516470109800732,0,0,0,1,"no"
"4621",0.194805194805195,0,0.5,0.333333333333333,0,0.0861220561799793,1,0,1,0.633333333333333,0.727272727272727,0.0172834485563237,0.0161290322580645,0,0,1,"no"
"4627",0.168831168831169,0.636363636363636,1,0.333333333333333,0,0.091306084651281,1,0,1,0.633333333333333,0.727272727272727,0.030093533956893,0,0,0,1,"no"
"4632",0.207792207792208,0.0909090909090909,0.5,0.333333333333333,0,0.0845877290142175,1,0,1,0.633333333333333,0.727272727272727,0.0244001626677511,0,0,0,1,"no"
"4633",0.233766233766234,0.0909090909090909,0.5,0.333333333333333,0,0.0891180796397509,1,1,1,0.633333333333333,0.727272727272727,0.0376169174461163,0.0161290322580645,0,0,1,"no"
"4635",0.168831168831169,0,1,0.333333333333333,0,0.0767163582880904,1,1,1,0.633333333333333,0.727272727272727,0.212484749898333,0,0,0,1,"yes"
"4638",0.168831168831169,0.0909090909090909,0.5,0,0,0.0730394204056434,1,0,1,0.633333333333333,0.727272727272727,0.0103700691337942,0.403225806451613,0,0,1,"no"
"4646",0.285714285714286,0.0909090909090909,0.5,1,0,0.0772156955313856,1,0,1,0.633333333333333,0.727272727272727,0.0197234648230988,0.112903225806452,0,0,1,"no"
"4649",0.181818181818182,0.0909090909090909,0.5,0.333333333333333,0,0.0942839503931146,1,0,1,0.633333333333333,0.727272727272727,0.0258235054900366,0.0161290322580645,0,0,1,"no"
"4659",0.519480519480519,0.0909090909090909,0.5,0,0,0.0737021771103808,1,0,1,0.633333333333333,0.727272727272727,0.0437169581130541,0.032258064516129,0,0,1,"no"
"4672",0.233766233766234,0.818181818181818,1,0.333333333333333,0,0.122156047427959,1,0,1,0.633333333333333,0.727272727272727,0.0900772671817812,0,0,0,1,"no"
"4679",0.181818181818182,0.818181818181818,0.5,1,0,0.0745828264303742,1,0,1,0.633333333333333,0.727272727272727,0.0398535990239935,0.0806451612903226,0,0,1,"no"
"4686",0.181818181818182,0.636363636363636,0.5,0.333333333333333,0,0.0746554573021263,1,1,1,0.633333333333333,0.727272727272727,0.0624237494916633,0.032258064516129,0,0,1,"no"
"4692",0.116883116883117,0.0909090909090909,1,1,0,0.0736113885206907,1,0,1,0.633333333333333,0.727272727272727,0.0282635217568117,0.0645161290322581,0,0,1,"no"
"4695",0.298701298701299,0.0909090909090909,0.5,0.333333333333333,0,0.0986962758520509,1,0,1,0.633333333333333,0.727272727272727,0.0254168361122407,0.032258064516129,0,0,1,"no"
"4698",0.168831168831169,0,0,0.333333333333333,0,0.0850779873985437,1,0,1,0.633333333333333,0.727272727272727,0.00122000813338756,0.0161290322580645,0,0,1,"no"
"4700",0.194805194805195,0.363636363636364,0.5,0.666666666666667,0,0.0807564505292975,0,0,1,0.633333333333333,0.727272727272727,0.261691744611631,0.0161290322580645,0,0,1,"no"
"4701",0.168831168831169,0.0909090909090909,0.5,0,0,0.0805657944909484,1,1,1,0.633333333333333,0.727272727272727,0.0349735664904433,0.0483870967741935,0,0,1,"no"
"4705",0.519480519480519,0.0909090909090909,0.5,0,0,0.0730121838287364,1,0,1,0.633333333333333,0.727272727272727,0.0185034566897113,0.0806451612903226,0,0,1,"no"
"4707",0.233766233766234,0.0909090909090909,0.5,0.333333333333333,0,0.076089917019229,1,0,1,0.633333333333333,0.727272727272727,0.0557137047580317,0.0161290322580645,0,0,1,"no"
"4708",0.272727272727273,0.818181818181818,0.5,0.666666666666667,0,0.0782688431717902,1,0,1,0.633333333333333,0.727272727272727,0.0388369255795039,0.0967741935483871,0,0,1,"no"
"4710",0.155844155844156,0.0909090909090909,0.5,0.333333333333333,0,0.119495941750041,1,1,1,0.633333333333333,0.727272727272727,0.0479869865799105,0.0161290322580645,0,0,1,"no"
"4712",0.441558441558442,0.636363636363636,0.5,0.333333333333333,0,0.0728033700724493,1,0,1,0.633333333333333,0.727272727272727,0.0738104920699471,0.0645161290322581,0,0,1,"no"
"4717",0.207792207792208,0.363636363636364,1,0.666666666666667,0,0.0822453834002143,1,0,1,0.633333333333333,0.727272727272727,0.0195201301342009,0.0161290322580645,0,0,1,"no"
"4733",0.181818181818182,0.0909090909090909,0.5,0.333333333333333,0,0.0960543278920705,1,0,1,0.633333333333333,0.727272727272727,0.02745018300122,0.0161290322580645,0,0,1,"no"
"4736",0.168831168831169,0.0909090909090909,0.5,0.333333333333333,0,0.0809471065676466,1,0,1,0.633333333333333,0.727272727272727,0.00528670191134608,0.0161290322580645,0,0,1,"no"
"4737",0.0649350649350649,0.727272727272727,1,0.333333333333333,0,0.0717502224320447,1,0,1,0.633333333333333,0.727272727272727,0.0221634810898739,0.0806451612903226,0,0,1,"no"
"4742",0.285714285714286,0.0909090909090909,0.5,0,0,0.0749459807891344,1,0,1,0.633333333333333,0.727272727272727,0.0339568930459536,0.0161290322580645,0,0,1,"no"
"4743",0.506493506493506,0.363636363636364,0.5,0.666666666666667,0,0.0648956839104461,0,0,1,0.633333333333333,0.727272727272727,0.0435136234241562,0.145161290322581,0,0,1,"no"
"4747",0.415584415584416,0.0909090909090909,0.5,0,0,0.0964991919815518,1,1,1,0.633333333333333,0.727272727272727,0.0368035786905246,0.0806451612903226,0,0,1,"no"
"4757",0.103896103896104,0.0909090909090909,1,0.333333333333333,0,0.0816280209903219,1,0,1,0.633333333333333,0.727272727272727,0.0359902399349329,0.145161290322581,0,0,1,"no"
"4758",0.545454545454545,0.0909090909090909,0.5,0,0,0.0789225210175585,1,0,1,0.633333333333333,0.727272727272727,0.0555103700691338,0.0483870967741935,0,0,1,"no"
"4762",0.272727272727273,0.0909090909090909,0.5,1,0,0.0827537995024785,0,0,1,0.633333333333333,0.727272727272727,0.0500203334688898,0.032258064516129,0,0,1,"no"
"4766",0.168831168831169,0.0909090909090909,0.5,0.333333333333333,0,0.102863472118824,1,0,1,0.633333333333333,0.727272727272727,0.146197641317609,0,0,0,1,"yes"
"4768",0.155844155844156,0.636363636363636,1,1,0,0.0759537341346939,1,0,1,0.666666666666667,0.727272727272727,0.0457503050020333,0,0,0,1,"no"
"4771",0.207792207792208,0.0909090909090909,0.5,0.333333333333333,0,0.0738928331487299,1,0,1,0.666666666666667,0.727272727272727,0.0750305002033347,0,0,0,1,"no"
"4779",0.467532467532468,0.454545454545455,0,0.666666666666667,0,0.128202567501316,1,1,1,0.666666666666667,0.727272727272727,0.0174867832452216,0.0806451612903226,0,0,1,"no"
"4781",0.194805194805195,0.636363636363636,0.5,0.666666666666667,0,0.0850507508216367,1,0,1,0.666666666666667,0.727272727272727,0.0244001626677511,0,0,0,1,"no"
"4782",0.207792207792208,0.363636363636364,1,0.666666666666667,0,0.0910972708949939,0,0,1,0.666666666666667,0.727272727272727,0.0788938592923953,0,0,0,1,"no"
"4785",0.246753246753247,0,0,0.333333333333333,0,0.107611715359614,1,0,1,0.666666666666667,0.727272727272727,0.0146400976006507,0,0,0,1,"no"
"4787",0.181818181818182,0.0909090909090909,0.5,0,0,0.0686543315236141,1,1,1,0.666666666666667,0.727272727272727,0.0585603904026027,0,0,0,1,"no"
"4790",0.272727272727273,0.363636363636364,1,0.666666666666667,0,0.109345777422694,1,1,1,0.666666666666667,0.727272727272727,0.032940219601464,0,0,0,1,"no"
"4804",0.25974025974026,0,0.5,0.333333333333333,0,0.0825449857461914,1,0,1,0.666666666666667,0.727272727272727,0.0420902806018707,0.0161290322580645,0,0,1,"no"
"4805",0.207792207792208,0.363636363636364,0,0.666666666666667,0,0.125043124580103,1,0,1,0.666666666666667,0.727272727272727,0.0113867425782839,0,0,0,1,"no"
"4806",0.207792207792208,0.0909090909090909,0.5,0,0,0.0712872006246255,1,0,1,0.666666666666667,0.727272727272727,0.0408702724684831,0,0,0,1,"no"
"4808",0.220779220779221,0.181818181818182,1,0.666666666666667,0,0.0726671871879142,1,0,1,0.666666666666667,0.727272727272727,0.112647417649451,0.032258064516129,0,0,1,"no"
"4812",0.220779220779221,0,0.5,0.333333333333333,0,0.0773246418390137,1,0,1,0.666666666666667,0.727272727272727,0.0504270028466856,0,0,0,1,"no"
"4817",0.233766233766234,0.727272727272727,1,0.666666666666667,0,0.0790405461841556,1,0,1,0.666666666666667,0.727272727272727,0.0583570557137048,0.032258064516129,0,0,1,"no"
"4822",0.194805194805195,0.363636363636364,0.5,0.666666666666667,0,0.100857044286674,1,0,1,0.666666666666667,0.727272727272727,0.032940219601464,0,0,0,1,"no"
"4824",0.298701298701299,0.363636363636364,0.5,0.666666666666667,0,0.0788498901458065,1,0,1,0.666666666666667,0.727272727272727,0.0514436762911753,0.032258064516129,0,0,1,"no"
"4830",0.194805194805195,0.0909090909090909,1,0.333333333333333,0,0.0729577106749224,1,0,1,0.666666666666667,0.727272727272727,0.0585603904026027,0,0,0,1,"no"
"4836",0.181818181818182,0.818181818181818,0.5,0.333333333333333,0,0.0799847475169321,1,0,1,0.666666666666667,0.727272727272727,0.159211061407076,0.0161290322580645,0,0,1,"yes"
"4839",0.155844155844156,0.818181818181818,1,0.333333333333333,0,0.0810469740163056,1,0,1,0.666666666666667,0.727272727272727,0.005490036600244,0,0,0,1,"no"
"4846",0.38961038961039,0.545454545454545,0.5,0.333333333333333,0,0.115891634739346,1,0,1,0.666666666666667,0.727272727272727,0.00650671004473363,0.161290322580645,0,0,1,"no"
"4850",0.233766233766234,0.363636363636364,1,0.666666666666667,0,0.0801390881194051,0,0,1,0.666666666666667,0.727272727272727,0.0105734038226922,0,0,0,1,"no"
"4855",0.246753246753247,0.181818181818182,0.5,0.666666666666667,0,0.0828809035280446,1,0,1,0.666666666666667,0.727272727272727,0.038430256201708,0.0161290322580645,0,0,1,"no"
"4856",0.181818181818182,0.818181818181818,0.5,1,0,0.0737294136872878,1,0,1,0.666666666666667,0.727272727272727,0.00244001626677511,0.161290322580645,0,0,1,"no"
"4865",0.207792207792208,0.0909090909090909,1,0.333333333333333,0,0.107057904962504,1,0,1,0.666666666666667,0.727272727272727,0.0583570557137048,0,0,0,1,"no"
"4867",0.233766233766234,0.363636363636364,0.5,0.666666666666667,0,0.0805113213371343,1,1,1,0.666666666666667,0.727272727272727,0.194794631964213,0.0161290322580645,0,0,1,"yes"
"4872",0.155844155844156,0.181818181818182,0.5,0,0,0.0719136418934868,1,0,1,0.666666666666667,0.727272727272727,0.0337535583570557,0.0967741935483871,0,0,1,"no"
"4874",0.168831168831169,0.0909090909090909,0.5,0.333333333333333,0,0.0767526737239664,1,0,1,0.666666666666667,0.727272727272727,0.0414802765351769,0,0,0,1,"no"
"4875",0.246753246753247,0.909090909090909,0.5,0,0,0.136400777150328,1,0,1,0.666666666666667,0.727272727272727,0.0441236274908499,0,0,0,1,"no"
"4876",0.25974025974026,0.636363636363636,1,0,0,0.0770795126468505,1,0,1,0.666666666666667,0.727272727272727,0.0366002440016267,0,0,0,1,"no"
"4879",0.207792207792208,0.363636363636364,1,0.666666666666667,0,0.0728033700724493,1,0,1,0.666666666666667,0.727272727272727,0.154331028873526,0,0,0,1,"no"
"4883",0.220779220779221,0.181818181818182,0.5,0.333333333333333,0,0.075980970711601,1,0,1,0.666666666666667,0.727272727272727,0.0701504676697845,0,0,0,1,"no"
"4884",0.181818181818182,0.818181818181818,0.5,0.333333333333333,0,0.0972527372759791,1,0,1,0.666666666666667,0.727272727272727,0.00325335502236682,0,0,0,1,"no"
"4895",0.181818181818182,0.818181818181818,1,0.333333333333333,0,0.0812467089136237,1,0,1,0.666666666666667,0.727272727272727,0.024806832045547,0,0,0,1,"no"
"4897",0.194805194805195,0.0909090909090909,0.5,0.333333333333333,0,0.087547437038113,1,1,1,0.666666666666667,0.727272727272727,0.193371289141928,0.0161290322580645,0,0,1,"no"
"4900",0.0909090909090909,0.636363636363636,1,0.333333333333333,0,0.070370235868756,1,0,1,0.666666666666667,0.727272727272727,0.0536803578690525,0,0,0,1,"no"
"4901",0.246753246753247,0.818181818181818,1,0.666666666666667,0,0.0744194069689322,1,0,1,0.666666666666667,0.727272727272727,0.0197234648230988,0,0,0,1,"no"
"4905",0.168831168831169,0.818181818181818,0,0.666666666666667,0,0.0935667205345632,1,0,1,0.666666666666667,0.727272727272727,0.0197234648230988,0,0,0,1,"no"
"4909",0.194805194805195,0.818181818181818,0.5,0.333333333333333,0,0.0876019101919271,1,0,1,0.666666666666667,0.727272727272727,0.0225701504676698,0,0,0,1,"no"
"4912",0.155844155844156,0.0909090909090909,1,0,0,0.0777604270695259,1,0,1,0.666666666666667,0.727272727272727,0.0805205368035787,0,0,0,1,"no"
"4918",0.116883116883117,0.0909090909090909,0.5,0.333333333333333,0,0.0873295444228569,1,0,1,0.666666666666667,0.727272727272727,0.02745018300122,0,0,0,1,"no"
"4924",0.181818181818182,0.0909090909090909,1,0,0,0.0778602945181849,1,0,1,0.666666666666667,0.727272727272727,0.0227734851565677,0.0161290322580645,0,0,1,"no"
"4927",0.25974025974026,0.0909090909090909,1,0,0,0.075980970711601,1,0,1,0.666666666666667,0.727272727272727,0.00711671411142741,0,0,0,1,"no"
"4937",0.246753246753247,0.0909090909090909,1,0.333333333333333,0,0.091251611497467,1,0,1,0.666666666666667,0.727272727272727,0.0321268808458723,0.0161290322580645,0,0,1,"no"
"4939",0.155844155844156,0.636363636363636,0.5,0.666666666666667,0,0.0853321954496759,1,0,1,0.666666666666667,0.727272727272727,0.0597803985359902,0.0161290322580645,0,0,1,"no"
"4952",0.207792207792208,0.363636363636364,1,0.666666666666667,0,0.0850598296806057,1,0,1,0.666666666666667,0.727272727272727,0.013826758845059,0,0,0,1,"no"
"4953",0.181818181818182,0.818181818181818,0.5,0.333333333333333,0,0.089417681985728,1,0,1,0.666666666666667,0.727272727272727,0.0595770638470923,0,0,0,1,"no"
"4958",0.181818181818182,0.0909090909090909,1,0.333333333333333,0,0.0824905125923774,1,0,1,0.666666666666667,0.727272727272727,0.00793005286701911,0.0161290322580645,0,0,1,"no"
"4960",0.168831168831169,0.818181818181818,0.5,0.333333333333333,0,0.074083489187079,1,0,1,0.666666666666667,0.727272727272727,0.0284668564457096,0.0161290322580645,0,0,1,"no"
"4964",0.194805194805195,0.818181818181818,0.5,0,0,0.0728487643672943,0,0,1,0.666666666666667,0.727272727272727,0.0115900772671818,0.0161290322580645,0,0,1,"no"
"4965",0.441558441558442,0.0909090909090909,0.5,0.333333333333333,0,0.0754271603144917,1,0,1,0.666666666666667,0.727272727272727,0.00915006100040667,0.193548387096774,0,0,1,"no"
"4972",0.246753246753247,0.545454545454545,0.5,0.666666666666667,0,0.0917237121638552,1,0,1,0.666666666666667,0.727272727272727,0.0278568523790159,0.0161290322580645,0,0,1,"no"
"4974",0.207792207792208,0.363636363636364,0.5,0.666666666666667,0,0.0728033700724493,1,0,1,0.666666666666667,0.727272727272727,0.0178934526230175,0.0161290322580645,0,0,1,"no"
"4980",0.181818181818182,0.0909090909090909,1,0.333333333333333,0,0.0972799738528862,1,0,1,0.666666666666667,0.727272727272727,0.0904839365595771,0,0,0,1,"no"
"4984",0.168831168831169,0.818181818181818,0.5,0.666666666666667,0,0.085604561218746,1,0,1,0.666666666666667,0.727272727272727,0.00854005693371289,0,0,0,1,"no"
"4992",0.207792207792208,0.545454545454545,0.5,0.333333333333333,0,0.0694441922539175,1,0,1,0.666666666666667,0.727272727272727,0.152094347295649,0,0,0,1,"no"
"4995",0.142857142857143,0.363636363636364,0.5,0.333333333333333,0,0.0677282879087756,1,1,1,0.666666666666667,0.727272727272727,0.0986173241154941,0,0,0,1,"no"
"4996",0.038961038961039,0.727272727272727,1,0.333333333333333,0,0.0749096653532584,1,0,1,0.666666666666667,0.727272727272727,0.0223668157787719,0.0161290322580645,0,0,1,"no"
"5000",0.181818181818182,0.818181818181818,1,1,0,0.0756813683656238,1,0,1,0.666666666666667,0.727272727272727,0.0801138674257828,0.0161290322580645,0,0,1,"no"
"5007",0.194805194805195,0.545454545454545,0.5,0.666666666666667,0,0.0846149655911245,1,0,1,0.666666666666667,0.727272727272727,0.0374135827572184,0.0161290322580645,0,0,1,"no"
"5010",0.25974025974026,0.545454545454545,0.5,0.666666666666667,0,0.0781145025693171,1,0,1,0.666666666666667,0.727272727272727,0.00691337942252948,0.032258064516129,0,0,1,"no"
"5014",0.207792207792208,0.636363636363636,1,0.333333333333333,0,0.0780781871334411,1,0,1,0.666666666666667,0.727272727272727,0.035786905246035,0.0483870967741935,0,0,1,"no"
"5018",0.207792207792208,0.818181818181818,1,0.333333333333333,0,0.0827084052076335,1,0,1,0.666666666666667,0.727272727272727,0.0512403416022773,0.0161290322580645,0,0,1,"no"
"5019",0.324675324675325,0.272727272727273,0.5,0.333333333333333,0,0.0711964120349354,1,0,1,0.666666666666667,0.727272727272727,0.0349735664904433,0.0161290322580645,0,0,1,"no"
"5020",0.155844155844156,0.363636363636364,0.5,0.666666666666667,0,0.0775879287491148,1,1,1,0.666666666666667,0.727272727272727,0.0538836925579504,0,0,0,1,"no"
"5022",0.142857142857143,0,1,0.333333333333333,0,0.124652733644436,1,1,1,0.666666666666667,0.727272727272727,0.182797885319235,0,0,0,1,"no"
